price
9.350189267092581
9.464284672443105
9.115040192121858
8.921457578947884
10.373209892223665
8.698013622083925
9.468928284223587
9.349319399257634
9.751792189283934
11.057865619110094
10.388872283820167
10.570059724910275
9.79762691183662
9.220389707829185
9.25349564229011
9.303921785597714
9.429475901892854
9.046762057999363
8.412054873292933
10.165505603232393
9.387733135533384
9.38437770918244
8.909370405197466
9.174816815907135
9.392745258631441
9.036106025364846
8.764209507142004
8.909370405197466
9.15915233520675
9.3910773406399
9.04793908261736
8.612503371220562
8.240385115516334
8.77971129020447
9.153875834995056
8.79346036105272
8.947806093057054
8.764053269347762
9.567385247481795
8.81001204797317
8.409830673087738
10.145649109686099
8.682877107057168
9.0432226489245
10.294887542319458
9.740439071085758
8.411832675758411
9.514215624322715
8.594339400592892
8.935903526274423
9.239025005836092
9.641538201979953
9.902537101000133
10.085434038999999
8.37816098272068
9.875653761606692
10.14608072767165
10.232143607957335
9.103979355984773
9.43276366396591
8.431853144249223
7.937731775260109
9.303921785597714
9.172742341560864
9.947504437952903
8.612685172875459
9.305741456739435
9.998388557730848
9.135724578595394
8.987196820661973
8.38958706681109
8.762646029650282
9.105090961257085
8.515391569469609
9.375515769935166
9.3048320350689
8.387312270561717
9.734536214680345
9.349319399257634
9.220389707829185
9.536112711175099
9.305650551780507
9.615205300012315
9.60649561075857
9.210340371976184
9.210340371976184
9.392745258631441
9.101752431559284
8.902591637374087
8.160803920954665
9.105424202026622
8.677780256064185
9.711115659888671
8.513385953073284
10.461988433479375
10.064798252418377
9.901034546375062
9.998388557730848
9.433563920090563
9.707776758623158
10.307985526454086
9.248695325852646
10.209905507043057
9.472012088995733
8.852378886511985
9.076923258535832
10.305647203635566
9.429556219952412
8.852378886511985
11.165507542294172
8.740496729931813
9.153875834995056
10.799575577092764
9.491677356868124
9.082620630373812
8.699514748210191
10.145295829079494
9.472781556562168
9.305650551780507
8.853808274977197
10.125870814903928
8.412054873292933
8.476579508530941
8.610865667278873
9.824498456285756
9.303921785597714
10.270592910089658
8.571870752706934
8.984818995876008
9.380167531188448
8.556606193773073
9.014447135152134
9.210440366976517
9.104979856318357
9.295692039075686
8.517193191416238
9.058470422638056
9.768869855811184
9.200391041122515
9.581145019820722
8.294049640102028
9.258273025731485
